ID,Speed_Number,Speed_Letter,Speed_Figure,Error_Number,Error_Letter,Error_Figure,AverageQus_Par1,AverageQus_Par2,AverageQus_Par3,Number_Letter,Category_Switch,Color_Shape,Keep_Track,Letter_Memory,N_Back,Antisaccade,Stop_Signal,Stroop,OSpan_PCU,RSpan_PCU,SSpan_PCU,RI_F,RI_N,RI_V,DA_Uni,DA_Cross,Factor_Speed,Factor_Error,Factor_Question,Factor_Speed_Question,Factor_Multitasking_Behavior,Factor_Shifting,Factor_Updating,Factor_Inhibition,Factor_WMC,Factor_RI,Factor_DA
70.0,121.0,124.0,153.0,9.120000000000001,13.75,16.62,0.9375,0.8125,1.0,640.1300000000001,816.0699999999999,1081.42,0.8035714285714286,0.5,0.3851588703332904,0.74,245.46,289.96000000000004,0.9,0.7999999999999999,0.5444444444444444,2.5,3.65,2.91,756.0,770.0,0.29931450604437604,0.920362584440963,1.330734859125771,0.6154635724378386,1.313484123559089,1.8401771189260276,0.3089464296382787,2.4851896406111837,0.5145224292110367,1.561149980835486,2.121901637481429
71.0,68.0,74.0,75.0,6.760000000000001,10.65,9.530000000000001,0.6875,0.5625,0.625,381.15000000000003,368.42,1180.03,0.7321428571428571,0.75,-1.0631005938791023,0.47,104.87,229.94,0.5527777777777777,0.5666666666666667,0.21388888888888888,1.3,1.11,1.08,325.0,279.0,-1.395153597692448,-0.7552225623595372,-0.6122998248790624,-1.36624037404289,-1.8421057951919022,-0.8898075326267606,-0.5365877494083255,-2.6877852115875935,-1.5256117859851528,-3.182324947848951,-1.4070638839153384
72.0,199.0,172.0,169.0,9.39,11.73,13.060000000000002,0.3125,0.625,0.9375,350.34000000000003,437.34,1042.74,0.5714285714285714,0.6666666666666666,-0.7032271315590158,0.54,33.120000000000005,202.60000000000002,0.3,0.5027777777777778,0.1111111111111111,2.6,2.12,2.11,464.0,429.0,1.4185994893837792,0.18489769105299175,-0.40990200212365047,1.3934912220994524,1.3908283547518212,-0.8373978245423329,-1.8613111226490675,-3.783728325084426,-2.4235772055141727,-0.6034692385534658,-0.29901828795106133
73.0,176.0,172.0,229.0,7.46,8.540000000000001,13.020000000000001,0.8125,0.875,0.8125,679.58,815.96,968.41,0.7857142857142857,0.8333333333333334,1.2385300753098214,0.93,170.54000000000002,261.74,0.9722222222222222,0.8611111111111112,0.8583333333333334,2.67,3.18,3.12,694.0,717.0,1.9643830315401465,-0.6567489293863076,0.98443832602109,1.878959601863292,1.1200139603010757,1.8707164660292381,0.9930608027946914,2.2095429475630515,1.3559790851548061,1.3796878373398238,1.6777371109816817
74.0,107.0,114.0,171.0,8.72,11.99,16.880000000000003,0.6875,0.8125,0.875,308.51000000000005,369.92,414.40999999999997,0.7857142857142857,0.5,0.6578926573878954,0.51,172.79000000000002,190.54000000000002,1.0,0.9166666666666666,0.7416666666666667,2.21,2.85,3.38,461.0,389.0,0.3248050779590519,0.5749281571334639,0.695071147365903,0.3400778040182595,0.7811090935784011,-1.8774795734710912,0.27197040904088704,-0.8607196821941588,1.4333967794155176,1.059147412636397,-0.4553002837189757
75.0,73.0,76.0,77.0,0.2699999999999996,6.120000000000001,3.790000000000001,0.3125,0.375,0.25,249.02000000000004,238.96000000000004,907.0999999999999,0.5,0.5,-1.6187434887757894,0.14,134.71000000000004,206.22000000000003,0.9722222222222222,0.20555555555555557,0.3,3.12,1.63,1.61,429.0,452.0,-1.3223766077023094,-3.082013647853827,-2.5463236217025886,-1.8641836220133803,-4.223788855494815,-2.1721426582105283,-3.08423936337471,-4.467836274684173,-1.8294385473631278,-1.2689192793472577,-0.3592149537475292
76.0,138.0,158.0,157.0,10.89,9.73,15.490000000000002,0.3125,0.75,0.5,521.9200000000001,776.83,1120.02,0.8571428571428571,0.8333333333333334,-0.02275334259592815,0.68,197.46,186.07000000000002,0.7277777777777779,0.625,0.5361111111111111,1.3,2.18,2.11,326.0,604.0,0.7709881027910824,0.28899727520396884,-0.8221387768591328,0.4373652709008228,0.6290774976822529,1.2913543016399078,1.0700436516628045,0.958186770274857,-0.4723847441486267,-1.2069606086392515,-0.23278321322576068
77.0,67.0,85.0,96.0,9.42,7.960000000000001,16.14,0.6875,0.8125,0.625,380.89000000000004,695.03,1076.8,0.75,1.0,-1.50778475843925,0.43,231.71,290.34000000000003,0.9666666666666667,0.8305555555555556,0.8333333333333334,2.44,1.79,1.84,548.0,451.0,-1.056769965693591,-0.1546089386299826,0.22132792031791854,-0.9242875740843617,-0.9491722932714353,0.40161072408790427,-0.21168510983123812,-0.12806817360362133,1.1977629068148612,-1.2510209456392363,0.12341994873952394
78.0,137.0,109.0,141.0,8.8,10.16,13.170000000000002,0.625,0.9375,0.875,473.37000000000006,724.34,748.67,0.8392857142857143,0.9166666666666666,1.5168652913033227,0.78,238.04000000000002,265.18,0.9055555555555556,0.7194444444444446,0.8666666666666667,2.93,3.18,3.38,683.0,719.0,0.1194299085243686,-0.16754676154168757,1.0121869954054246,0.4782518062696216,0.28475683823295195,0.5383665053356783,1.6803491151059557,2.6152937886829206,0.7279088508789449,1.7474442696753156,1.639992170089406
79.0,124.0,137.0,147.0,10.73,14.55,16.520000000000003,0.75,0.75,0.5625,504.08000000000004,704.86,911.37,0.7142857142857143,0.4166666666666667,0.2514248950530711,0.71,192.58,0.0,0.9666666666666667,0.5666666666666667,0.6472222222222223,1.41,2.46,2.62,589.0,645.0,0.3715955151778304,1.2666471023729013,-0.005816798184353877,0.2735591664600501,1.2987398566346844,0.7207159671316028,-0.6191869301415811,1.0711938506172884,-0.025821305033245267,-0.41634993002867693,0.9894626619362186
80.0,89.0,105.0,120.0,9.06,10.88,13.660000000000002,0.9375,0.875,0.75,621.61,637.87,646.9,0.7678571428571429,0.16666666666666666,0.2187859328243932,0.81,163.66000000000003,204.57,0.8611111111111112,0.6305555555555555,0.7916666666666666,2.5,2.73,1.09,590.0,647.0,-0.4566224245473691,0.0535688298722361,1.065398568377032,-0.1686591101502804,-0.1050216646989266,0.5971398084495799,-0.5407198959071603,1.1628798974052583,0.20667317394381385,-0.9831395897983202,1.0007498724491497
81.0,69.0,77.0,44.0,9.5,13.270000000000001,16.950000000000003,0.5625,0.8125,0.5625,287.57000000000005,191.27999999999997,1371.1,0.8035714285714286,0.75,0.057766418432882494,0.45,221.41000000000003,159.32000000000002,0.9583333333333334,0.7805555555555556,0.6305555555555556,2.67,2.34,1.83,501.0,550.0,-1.7163090879528187,0.9194500738582438,-0.09650393556201561,-1.391568218111338,-0.46846192125281727,-1.7922473195071713,0.5321577234934418,-0.2114495413371975,0.6945903807485438,-0.6068476315971548,0.28783665157941307
82.0,96.0,106.0,106.0,9.290000000000001,10.91,15.530000000000001,0.8125,0.6875,0.625,461.2800000000001,654.94,831.99,0.7321428571428571,0.75,0.40996640205760615,0.31,121.83000000000004,242.66000000000003,0.9666666666666667,0.8333333333333334,0.6472222222222223,2.93,2.85,1.95,506.0,485.0,-0.5644257814751569,0.29983343451898653,0.00391009683736606,-0.4898168140879321,-0.18473724607628492,0.28000207375913816,0.07669542982986725,-3.4947076277451514,0.925039109059265,0.13129309500696018,0.07422778305042045
83.0,197.0,202.0,235.0,2.2699999999999996,10.74,10.260000000000002,0.6875,0.8125,0.5,704.98,748.73,917.4499999999999,0.875,0.6666666666666666,-0.19742938869330956,0.72,134.71000000000004,266.35,0.9444444444444443,0.8333333333333334,0.75,2.34,3.13,1.48,573.0,633.0,2.4460884041665105,-1.2451176585567363,-0.015543693206073683,2.0308416393772206,0.7643006663913474,1.6251955188535268,0.9081675583211878,-0.15796436740505904,1.0359240358805635,-0.32167569283536923,0.8808792726876256
84.0,131.0,130.0,123.0,8.64,6.750000000000001,10.96,0.4375,0.75,0.75,511.9100000000001,543.12,734.91,0.7678571428571429,0.5833333333333334,-0.02275334259592815,0.78,190.08,121.14000000000001,0.33055555555555555,0.8166666666666665,0.725,1.55,2.28,2.09,384.0,260.0,0.07367601630914308,-1.0618582470966385,-0.14899950069321044,0.15152111427554885,-0.7507668462836679,-0.11051639408642115,-0.04208870643456962,1.5350406980512696,-0.3099416024685746,-1.0002883135378573,-1.2344005195167957
85.0,122.0,93.0,125.0,9.92,11.420000000000002,12.450000000000003,0.9375,0.8125,0.75,464.82000000000005,743.95,845.76,0.8035714285714286,0.5833333333333334,-0.18497026810105172,0.79,203.96,216.29000000000002,0.7222222222222223,0.638888888888889,0.7666666666666666,1.61,2.56,2.55,560.0,692.0,-0.3078666837214361,0.12890496713363736,0.8569916320777866,0.014767152054202065,0.12056943593322013,0.6850618057246922,0.19142238867245748,1.9219825478525445,-0.08403716257235427,-0.2804000257610311,1.0401964465923217
86.0,153.0,155.0,173.0,10.4,11.420000000000002,18.03,0.875,0.875,0.8125,208.15000000000003,606.29,813.8599999999999,0.8035714285714286,0.6666666666666666,-0.08050584732479568,0.56,189.29000000000002,241.25,0.861111111111111,0.7916666666666666,0.7055555555555556,2.67,2.34,3.12,454.0,480.0,1.0192146318592354,0.8203104983549903,1.084136350580059,1.1925719174572589,1.7422415884341766,-0.8414681546475363,0.354752432298495,-0.11753229503962548,0.6503828869733491,0.5609064157840935,-0.15624786777838603
87.0,138.0,106.0,188.0,7.49,14.55,13.170000000000002,0.8125,0.8125,0.9375,499.62000000000006,754.45,617.24,0.7678571428571429,0.75,-0.04507905983739675,0.76,179.87000000000003,238.09,1.0,0.8333333333333334,0.8694444444444444,2.93,2.92,3.38,544.0,545.0,0.6365280979634691,0.464599446899177,1.012903003245837,0.7603086154193404,1.0620747810073805,0.6331854827889525,0.18829298246786821,1.1564539488362402,1.3302964121286742,1.4940119249080654,0.4455321993751612
88.0,118.0,114.0,151.0,8.25,10.350000000000001,17.860000000000003,0.625,0.8125,0.5,502.95000000000005,67.53999999999996,672.8299999999999,0.8392857142857143,1.0,1.0801499283280949,0.85,132.79000000000002,251.79000000000002,0.7694444444444445,0.5972222222222222,0.6277777777777778,2.5,2.56,2.91,357.0,671.0,0.16353314093030324,0.32338565850247153,-0.11524171776504269,0.02369348812986173,0.29062371720066776,-2.2284258292430414,1.618369339671457,0.7647952428224442,-0.34748966884889476,0.49868361238816994,0.13512330741468326
89.0,124.0,140.0,136.0,11.52,12.450000000000001,18.44,0.5625,0.75,0.6875,348.68000000000006,527.28,1073.04,0.8392857142857143,0.75,0.12595569415769953,0.48,68.83000000000004,240.01,0.2611111111111111,0.7666666666666666,0.5361111111111111,2.05,1.48,1.63,534.0,584.0,0.27367969301632966,1.2019190411852028,-0.0680392583372686,0.2506062038769736,1.2244079975138824,-0.43089041082366947,0.8615940195562062,-3.4252435762219307,-0.9163047058051494,-1.9418825030720528,0.5450954321728527
90.0,140.0,127.0,133.0,9.540000000000001,13.0,8.430000000000001,0.6875,0.9375,0.3125,616.4200000000001,594.91,677.9399999999999,0.7857142857142857,0.9166666666666666,-0.61481902704875,0.64,134.37,229.69,0.75,0.6388888888888888,0.8444444444444444,2.44,3.18,1.74,525.0,554.0,0.21589097437345883,-0.08436518667389836,0.04596275910642833,0.22085881117733963,0.125673509361675,0.4255716077997327,0.3412927516730796,-0.7600876326016698,0.09056821748128593,0.013343789513545756,0.4003033501814881
91.0,138.0,142.0,159.0,8.15,6.760000000000001,12.150000000000002,0.6875,0.75,0.75,528.76,468.83,923.1999999999999,0.7678571428571429,0.9166666666666666,0.2805995439682816,0.71,220.08,300.83,0.6944444444444445,0.30277777777777776,0.47500000000000003,2.67,2.45,3.16,423.0,377.0,0.6431359042357536,-0.9902302990086612,0.2497925975426655,0.6327303841645192,-0.2639929461886066,-0.18618594676198613,0.5635595930942552,1.6906050264381896,-1.7819348221568518,0.7043372202421669,-0.6537759505437812
92.0,127.0,119.0,167.0,10.01,10.52,15.150000000000002,0.9375,0.8125,0.625,610.23,484.71,911.88,0.8571428571428571,0.4166666666666667,-1.0176607368793422,0.56,175.71,188.93,0.7777777777777777,0.6305555555555556,0.7222222222222222,2.6,2.73,3.64,513.0,569.0,0.4499769526943421,0.2800038789317265,0.6201200185537944,0.45090006296954593,0.6335917418700219,0.1591977089172859,0.05664161561904879,-0.4234087956813652,-0.0682610702408715,1.3761326461979038,0.4052801829950109
93.0,128.0,111.0,120.0,9.290000000000001,11.920000000000002,18.340000000000003,0.875,0.8125,0.75,606.4200000000001,706.52,790.53,0.8392857142857143,0.5833333333333334,1.0801499283280949,0.85,274.04,161.46,0.9166666666666666,0.8083333333333335,0.8916666666666666,2.6,3.13,3.48,541.0,679.0,-0.15839983237042715,0.8012732325473739,0.7572936075188177,0.16285705139693324,0.8125273015543015,0.9740542787218841,1.0191779074201812,3.9463162822661624,1.1054241323807115,1.6211908499213412,0.9157544205445116
94.0,176.0,168.0,227.0,10.64,12.8,17.44,0.875,0.875,0.875,579.7800000000001,510.4,860.68,0.8571428571428571,1.0,0.5771880088466341,0.78,210.33,163.61,0.75,0.8555555555555555,0.6,2.93,2.1,2.91,599.0,717.0,1.9037404267505789,1.0380184642153953,1.2025721573420551,1.9007265490294996,2.552205525481133,0.11152283887911127,1.559494294842574,1.9911525638830239,0.49192862857706343,0.26926452215080476,1.289565912357127
95.0,116.0,94.0,142.0,8.99,10.47,13.840000000000002,0.75,0.625,0.375,580.0,503.46,689.3299999999999,0.75,0.8333333333333334,-0.0528927160453318,0.44,251.25000000000003,177.26000000000002,1.0,0.8083333333333332,0.6777777777777777,2.5,2.73,2.09,573.0,486.0,-0.1406016071712643,-0.010411025448531435,-0.7779380910688326,-0.43095170284360845,-0.39113708342102077,-0.08215359176281214,0.1543547033314056,0.3863597582029745,0.950087980131902,-0.077903894153942,0.3515912273440744
96.0,113.0,96.0,120.0,6.49,11.520000000000001,18.340000000000003,0.8125,0.875,0.8125,391.22,646.14,848.0899999999999,0.7678571428571429,0.75,0.3442551337197648,0.49,155.75000000000003,265.98,0.9166666666666666,1.0,0.6722222222222222,2.06,2.18,2.26,589.0,642.0,-0.3927225314842814,0.36097392119357463,0.98443832602109,-0.01900929735699315,0.2840623201661519,0.00980631674629363,0.3503848035931125,-1.3931456434403433,1.4556064146347414,-0.6841740423093468,0.9786608650924726
97.0,67.0,53.0,67.0,12.32,0.030000000000001137,9.71,0.25,0.4375,0.4375,439.88000000000005,558.09,939.74,0.625,0.6666666666666666,-1.4136397008754242,0.39,146.04000000000002,219.38,0.9333333333333332,0.6166666666666667,0.5055555555555555,2.21,2.09,1.61,175.0,5.0,-1.6910444907939541,-1.9507669228283513,-2.082307289676324,-2.001806597022369,-3.402840813731333,-0.104798909438907,-1.7055072655721137,-2.354935461935999,-0.13046050108215881,-1.2839220072045756,-3.006529888209221
98.0,182.0,176.0,193.0,9.13,10.200000000000001,14.71,0.875,0.875,1.0,238.35000000000008,744.0,1052.75,0.7857142857142857,0.5833333333333334,0.8798622297195073,0.57,157.12000000000003,201.56,0.9166666666666666,0.9055555555555556,0.9666666666666667,2.86,4.03,2.81,574.0,539.0,1.6262770366806107,0.056489743556335,1.4394437708660472,1.8944810275078205,1.7283933315766853,0.0821711617464437,0.4842214678831469,-0.7678226142038957,1.5659870966235498,2.024343894117272,0.5465089842006866
99.0,120.0,118.0,121.0,11.49,8.200000000000001,15.970000000000002,0.75,0.9375,0.625,213.55000000000007,509.58,720.54,0.7321428571428571,0.8333333333333334,-0.2850539880640245,0.31,130.37,277.35,0.8666666666666667,0.9055555555555556,0.2861111111111111,2.44,2.66,1.95,483.0,418.0,-0.13052901399551636,0.1415486281346477,0.7378398174753779,0.13175638080700441,0.234934767652967,-1.324215289530135,-0.09282468742107393,-3.3023523025993162,0.43080898952740876,-0.3034214039356343,-0.26099063665321887
100.0,132.0,106.0,138.0,10.83,12.700000000000001,17.740000000000002,0.625,0.75,0.875,287.24000000000007,611.69,249.39,0.6785714285714286,0.5833333333333334,-0.05011462929181858,0.51,181.00000000000003,171.60000000000002,0.7305555555555555,0.6861111111111112,0.8250000000000001,2.76,2.12,3.64,475.0,527.0,0.025756356306691163,1.0784035172135626,0.38696618650768877,0.21741450202048515,1.0919802905989202,-1.0814494733657436,-0.8060975519014503,-0.6757972911581733,0.18987703207714973,0.8630153151473275,0.09878654773274584
101.0,136.0,159.0,176.0,9.46,12.700000000000001,16.950000000000003,0.875,0.75,0.6875,609.7700000000001,636.86,840.63,0.8214285714285714,0.75,0.2974953689302112,0.78,192.08,316.06,0.861111111111111,0.9722222222222223,0.8083333333333332,2.34,2.5,2.44,666.0,731.0,0.9859839158898909,0.809830920908948,0.43045086445757635,0.8829871784380948,1.4587571856559254,0.7373125709229762,0.782487771975428,1.5800887835655169,1.4502731028194598,-0.0667354911835632,1.61373714297368
102.0,88.0,94.0,90.0,3.040000000000001,8.55,10.080000000000002,0.4375,0.5625,0.5,592.19,681.81,911.4499999999999,0.5714285714285714,0.6666666666666666,0.35841819022934085,0.6,154.50000000000003,160.84,0.6833333333333332,0.638888888888889,0.4444444444444444,2.2,3.18,2.98,357.0,550.0,-0.9106460013028974,-1.5654733998724972,-1.2479635366389306,-1.1009585572549832,-2.282156014696982,0.9347126544341507,-1.4193154632760212,-0.6039111972303641,-0.6524529931385531,1.0136251430652339,-0.30054916528306985
103.0,111.0,219.0,237.0,7.19,8.16,11.030000000000001,0.125,0.75,0.625,241.23000000000008,454.07,588.5699999999999,0.6964285714285714,1.0,-0.1747598052148912,0.57,142.33000000000004,251.60000000000002,0.9055555555555554,0.7000000000000001,0.5166666666666667,2.67,0.98,3.12,400.0,278.0,2.096330143927217,-0.985863137319035,-0.8843612370120477,1.2159342646465516,0.25722516408232,-1.5896740323054672,-0.1082762472631284,-1.1009532065817547,0.12706478930606901,-0.7647396953061358,-1.1042135365807106
104.0,115.0,76.0,103.0,10.61,13.25,12.810000000000002,0.8125,0.9375,0.5625,552.7800000000001,806.7,1000.68,0.7678571428571429,0.5833333333333334,0.3851588703332904,0.78,80.37,189.11,0.7777777777777777,0.28611111111111115,0.7527777777777778,2.67,2.56,1.95,565.0,445.0,-0.7638447636401533,0.5950050244051325,0.7191020352723508,-0.3938068205117804,0.14654419644858596,1.413115674591021,0.1277377165898903,-0.9360720328327683,-1.2500540623577323,-0.2837765948552333,0.17127856954274182
105.0,168.0,164.0,229.0,10.57,13.940000000000001,16.62,0.875,1.0,0.875,431.34000000000003,451.53999999999996,830.16,0.75,0.75,1.3145965505151587,0.82,215.50000000000003,232.13,1.0,1.0,1.0,3.07,3.12,2.91,571.0,277.0,1.8394109253460909,1.1452356140144189,1.6193860299405456,1.9205923779083889,2.6592194486481473,-0.6945037290928866,0.603844334269611,2.4048344102669468,2.122846020273495,1.3347888024127592,-0.4091059780044276
106.0,146.0,125.0,145.0,9.01,11.450000000000001,17.810000000000002,0.5625,0.875,0.875,704.9100000000001,800.53,982.6899999999999,0.8035714285714286,0.9166666666666666,0.016734551306491624,0.76,173.29000000000002,176.11,1.0,0.5472222222222222,0.7666666666666666,2.76,1.94,2.44,483.0,566.0,0.37188399740457123,0.6188093266327288,0.7040820345472103,0.6382783717738462,1.0823362099907459,1.9084439959771753,0.7547514658161409,1.0082457474943662,0.15402394903761163,-0.398720681387869,0.27189800763824773
107.0,110.0,130.0,124.0,7.15,11.56,16.810000000000002,0.9375,0.875,0.75,593.5300000000001,598.74,1021.48,0.8035714285714286,0.75,1.2836320616813761,0.75,226.41000000000003,127.70000000000002,1.0,0.9444444444444445,0.8250000000000001,2.25,4.03,2.72,655.0,730.0,-0.04498439687781755,0.2824924934863148,1.065398568377032,0.2552610631547576,0.46204220908256466,0.6913795826888558,1.0425233627237505,2.1304147624203766,1.658994855814908,1.6322532876806184,1.5651904052376584
108.0,70.0,80.0,86.0,8.21,9.790000000000001,9.700000000000001,0.4375,0.75,0.3125,432.39000000000004,43.700000000000045,578.5799999999999,0.8571428571428571,0.6666666666666666,0.6766526782613572,0.66,146.37000000000003,235.33,0.8472222222222223,0.7361111111111112,0.43333333333333335,2.57,3.39,1.95,469.0,575.0,-1.2000215678117196,-0.7034729491562868,-0.9780501480271833,-1.3709484166725239,-1.803142036469703,-2.670664118531686,1.1215513556708503,-0.3411828468513878,0.010643950869280772,0.4743362167217743,0.24709922153007746
109.0,92.0,82.0,121.0,8.15,9.9,18.35,0.75,0.5625,0.6875,402.82000000000005,734.18,994.3599999999999,0.7321428571428571,0.75,-0.3705249473848124,0.65,104.29000000000002,287.3,0.9027777777777778,0.8388888888888889,0.8083333333333332,1.55,1.97,2.55,385.0,19.0,-0.6433293070126694,0.28306416260270095,-0.39416599355809734,-0.7182015459539387,-0.4014024033348321,0.5667865065355218,-0.24824716780777606,-1.3633027024035504,1.0595808026163447,-0.8860492276870102,-2.0980588533472857
110.0,70.0,77.0,73.0,12.32,14.55,17.82,0.75,0.8125,0.75,428.58000000000004,592.68,1236.94,0.7857142857142857,0.5,0.7214820827377808,0.44,186.16000000000003,174.25,0.6555555555555556,0.7055555555555556,0.5111111111111111,2.6,2.46,2.27,482.0,391.0,-1.3774294750972773,1.6215015153684431,0.5578975584008796,-0.9962679301065793,0.4676342660603723,0.2885431536847815,0.298444646161181,-1.0797301848582053,-0.36998973423238296,-0.12721999947780793,-0.3622928208640329
111.0,121.0,90.0,142.0,6.8500000000000005,0.0,11.380000000000003,0.3125,0.5,0.1875,624.35,793.4399999999999,519.46,0.75,0.5,-2.2896434108588313,0.47,125.96000000000004,214.03000000000003,0.85,0.4388888888888889,0.4916666666666667,1.87,2.18,1.76,220.0,239.0,-0.1473167023051829,-2.4852311491269674,-2.2479455558660946,-0.821446990038623,-2.8008701740279744,1.1470935089484193,-1.2562266765297845,-2.2127531498398545,-0.9549349435964599,-1.2335421931273476,-1.9801191666275115
112.0,99.0,96.0,129.0,12.32,14.55,16.160000000000004,0.875,1.0,0.4375,492.2800000000001,585.46,0.0,0.7857142857142857,0.9166666666666666,0.6878330912061635,0.68,146.33,130.69,0.725,0.7916666666666666,0.5333333333333333,2.67,1.3,2.44,472.0,445.0,-0.3762309564398042,1.4345337208398443,0.7903353826065727,-0.22410006390886283,0.9970427931957762,-0.7068281793748641,0.8836269664293682,-0.1934675358968761,0.11203548364971289,-1.0683832363230827,-0.2087206038476117
113.0,90.0,87.0,125.0,8.06,8.100000000000001,8.46,0.8125,0.8125,0.6875,576.4000000000001,682.68,585.68,0.6964285714285714,0.8333333333333334,0.36813994927139726,0.73,162.75000000000003,320.7,0.8722222222222222,0.5777777777777778,0.5416666666666666,2.03,2.12,2.23,417.0,567.0,-0.5627118641492932,-1.172263512622552,0.5391597761978526,-0.4204129563864262,-1.3503839264732909,0.5690045003292928,-0.12192692428965982,0.5479179278370871,-0.3385715243147508,-0.7850918640635765,0.0058217738575250255
114.0,71.0,81.0,71.0,9.58,10.98,13.840000000000002,0.625,0.8125,0.5,356.13000000000005,141.63,738.3199999999999,0.6428571428571429,0.5833333333333334,0.6688145334085115,0.83,183.33,87.78,0.9305555555555555,0.5944444444444444,0.8333333333333334,1.76,1.68,1.74,467.0,477.0,-1.3564773854418744,0.16032098896426958,-0.11524171776504269,-1.1909006930276504,-0.923236952005351,-2.3698305593724696,-0.8078321889860939,1.7545440911026768,0.2824157292397296,-1.795030134136773,-0.1139315005998245
115.0,123.0,143.0,171.0,7.67,13.860000000000001,15.780000000000001,0.8125,0.875,0.5,490.01000000000005,457.02,640.8499999999999,0.8035714285714286,0.9166666666666666,-0.5789528655440873,0.68,131.16000000000003,223.17000000000002,0.65,0.6805555555555555,0.6777777777777777,2.67,1.63,2.98,509.0,566.0,0.6972709125213457,0.6558138371963063,0.3922592922111095,0.5574861365436466,1.0414848220052968,-0.6454786476430044,0.5067484395817481,-0.5351572645224418,-0.2173310524364686,-0.2578918307782247,0.37813433568286264
116.0,75.0,91.0,108.0,12.32,14.55,17.35,0.6875,0.8125,0.8125,586.82,494.55,1159.95,0.875,0.9166666666666666,1.0762880593536466,0.69,180.62000000000003,246.2,0.8111111111111112,0.861111111111111,1.0,1.73,2.14,2.72,538.0,491.0,-0.8129854751104957,1.5685648506525145,0.5766353406039069,-0.5903643095998533,0.7837309010963799,0.3569041997348827,1.797970237672068,0.6531900265772927,1.243461043578078,-0.4747952137556807,0.22658378048513078
117.0,58.0,85.0,141.0,10.63,11.14,12.55,0.6875,0.75,0.6875,427.43000000000006,172.26,601.5899999999999,0.6607142857142857,0.6666666666666666,-0.7718238135972477,0.56,160.83,77.10000000000002,0.26944444444444443,0.2111111111111111,0.5944444444444444,2.34,2.4,1.95,528.0,595.0,-0.5963089309434653,0.18197013047722627,0.1313567907806694,-0.7332509312066049,-0.4990372160948045,-2.1183035617638346,-1.137252536268047,-0.7585665519073652,-2.7917312388439233,-0.6077749608059433,0.5601859448973178
118.0,131.0,111.0,148.0,11.56,11.07,11.670000000000002,0.6875,0.6875,0.8125,507.70000000000005,794.55,799.17,0.8928571428571429,0.9166666666666666,0.6065892638354446,0.85,123.83000000000004,233.12,1.0,0.8583333333333334,0.5666666666666668,2.57,2.5,2.44,580.0,593.0,0.1814015046388442,0.19195076436792838,0.15982146800541647,0.23309824596417372,0.3668915432648221,1.0077396140152062,1.7529436562680347,0.5629798197186165,0.9596408189767998,0.050383296653472354,0.765457403090717
119.0,150.0,82.0,145.0,11.0,11.020000000000001,12.720000000000002,0.5625,0.8125,0.4375,498.85,719.63,1085.77,0.7857142857142857,0.6666666666666666,-0.27716432617357123,0.67,159.33,312.05,0.9111111111111111,0.9666666666666667,0.5361111111111111,2.2,2.92,2.44,471.0,346.0,-0.008592737358907393,0.22764711285741696,-0.33337554908600786,-0.0452073784289814,0.14966190103441981,0.9329424575192118,0.12235394827133213,0.025036883613333005,1.118751951517218,0.27136552265001934,-0.5692659123083285
120.0,211.0,159.0,241.0,11.38,13.31,17.540000000000003,0.9375,0.9375,0.8125,493.2700000000001,673.5,939.06,0.8214285714285714,0.9166666666666666,2.1127824543328924,0.9,127.37,261.58000000000004,0.8666666666666667,0.513888888888889,0.8333333333333334,2.57,4.03,3.38,629.0,671.0,2.1964103328349176,1.2396771696310234,1.3922413114382732,2.2759158982017844,3.0532922042324264,0.5754421907821664,1.777924292004387,1.0142556127408264,-0.1347548113435304,2.3926567255356965,1.2465187392660397
121.0,76.0,68.0,81.0,8.52,13.100000000000001,16.76,0.875,0.8125,0.625,411.89000000000004,339.9,0.0,0.7321428571428571,0.6666666666666666,-0.407146371388911,0.58,142.79000000000002,338.18,0.8222222222222223,0.8027777777777777,0.7361111111111112,2.34,1.81,2.07,477.0,410.0,-1.333296921478055,0.7384519374341629,0.5204219939948255,-1.0078932616705332,-0.27885341262739827,-2.0379375464452933,-0.3833320814673945,-1.0162840105810795,0.6573150672595716,-1.0742431519927615,-0.31431150393914487
122.0,136.0,118.0,135.0,6.760000000000001,10.48,15.600000000000001,0.9375,0.75,0.6875,323.50000000000006,419.26,759.12,0.7678571428571429,0.9166666666666666,-0.08416270282152297,0.55,199.91000000000003,205.14000000000001,0.9444444444444445,1.0,0.85,2.05,2.73,2.27,497.0,495.0,0.12922486456079518,-0.1026807143581156,0.5301488890165453,0.3102037349589085,0.18969558657799307,-1.2824369738078327,0.4116978305305862,0.047364902708629475,1.782071934606086,-0.14410692340171907,0.07345965897566843
123.0,210.0,217.0,250.0,8.21,8.080000000000002,9.750000000000002,0.8125,0.875,0.5,691.19,807.88,841.05,0.8214285714285714,0.75,1.9882507996682555,0.79,152.16000000000003,241.71,0.7999999999999999,1.0,0.5861111111111111,2.76,2.67,3.12,0.0,632.0,2.8400948879707517,-1.0109679912476104,0.3922592922111095,2.4707349817739206,1.3498970409050188,1.754862480733906,1.4864013541393581,0.7552371330335388,1.0875718216559267,0.9283996365737405,-1.4640065558589193
